date,maxtempC,mintempC,avgtempC,precip,totalSnow_cm
2020-03-11,8,3,3,3.2,0.0
2020-03-12,8,3,3,0.2,0.0
2020-03-13,6,0,0,0.1,0.0
2020-03-14,1,-4,-4,0.0,0.0
2020-03-15,6,-6,-6,0.0,0.0
2020-03-16,14,-2,-2,0.0,0.0
2020-03-17,12,0,0,0.0,0.0
2020-03-18,13,2,2,0.0,0.0
2020-03-19,16,4,4,0.0,0.0
2020-03-20,15,3,3,0.0,0.0
2020-03-21,16,4,4,0.0,0.0
2020-03-22,13,5,5,1.4,0.0
2020-03-23,9,3,3,25.1,0.0
2020-03-24,8,2,2,3.1,0.0
2020-03-25,9,1,1,1.0,0.0
2020-03-26,6,2,2,6.7,0.0
2020-03-27,7,2,2,8.7,0.0
2020-03-28,9,6,6,17.9,0.0
2020-03-29,9,6,6,47.2,0.0
2020-03-30,7,4,4,17.5,0.0
2020-03-31,5,2,2,7.4,0.0
2020-04-01,7,1,1,0.5,0.1
2020-04-02,9,-1,-1,0.2,0.0
2020-04-03,4,1,1,8.1,0.9
2020-04-04,10,0,0,0.5,0.0
2020-04-05,11,2,2,0.0,0.0
2020-04-06,12,2,2,0.0,0.0
2020-04-07,10,4,4,1.2,0.0
2020-04-08,15,3,3,0.0,0.0
2020-04-09,15,5,5,0.0,0.0
2020-04-10,14,5,5,0.0,0.0
2020-04-11,14,7,7,1.7,0.0
2020-04-12,15,3,3,0.0,0.0
2020-04-13,15,4,4,0.0,0.0
2020-04-14,15,5,5,0.0,0.0
2020-04-15,20,5,5,0.0,0.0
2020-04-16,18,7,7,0.0,0.0
2020-04-17,17,7,7,0.0,0.0
2020-04-18,14,8,8,0.3,0.0
2020-04-19,14,8,8,0.2,0.0
2020-04-20,17,7,7,0.0,0.0
2020-04-21,12,8,8,0.3,0.0
2020-04-22,9,8,8,6.1,0.0
2020-04-23,13,8,8,9.4,0.0
2020-04-24,18,8,8,0.4,0.0
2020-04-25,12,8,8,12.1,0.0
2020-04-26,14,7,7,2.5,0.0
2020-04-27,13,8,8,11.0,0.0
2020-04-28,15,6,6,2.4,0.0
2020-04-29,11,8,8,5.8,0.0
2020-04-30,13,8,8,6.0,0.0
2020-05-01,17,7,7,0.6,0.0
2020-05-02,12,8,8,9.9,0.0
2020-05-03,12,4,4,13.4,0.0
2020-05-04,17,4,4,0.3,0.0
2020-05-05,18,8,8,0.0,0.0
2020-05-06,13,9,9,9.5,0.0
2020-05-07,20,5,5,0.0,0.0
2020-05-08,26,10,10,0.0,0.0
2020-05-09,26,13,13,0.0,0.0
2020-05-10,28,14,14,0.0,0.0
2020-05-11,24,14,14,7.2,0.0
2020-05-12,13,11,11,27.8,0.0
2020-05-13,15,10,10,17.9,0.0
2020-05-14,16,8,8,1.0,0.0
2020-05-15,18,8,8,0.0,0.0
2020-05-16,16,9,9,0.3,0.0
2020-05-17,16,10,10,21.8,0.0
2020-05-18,19,8,8,0.0,0.0
2020-05-19,17,9,9,0.0,0.0
2020-05-20,13,10,10,5.2,0.0
2020-05-21,11,8,8,6.7,0.0
2020-05-22,10,8,8,4.6,0.0
2020-05-23,16,7,7,0.2,0.0
2020-05-24,17,9,9,0.0,0.0
2020-05-25,12,8,8,10.5,0.0
2020-05-26,19,10,10,0.5,0.0
2020-05-27,22,8,8,0.0,0.0
2020-05-28,21,12,12,0.0,0.0
2020-05-29,24,12,12,0.0,0.0
2020-05-30,17,11,11,7.3,0.0
2020-05-31,14,9,9,16.9,0.0
2020-06-01,16,7,7,0.2,0.0
2020-06-02,12,6,6,6.3,0.0
2020-06-03,17,3,3,1.1,0.0
2020-06-04,17,7,7,0.2,0.0
2020-06-05,19,9,9,0.1,0.0
2020-06-06,14,9,9,3.4,0.0
2020-06-07,14,8,8,3.0,0.0
2020-06-08,13,9,9,8.4,0.0
2020-06-09,11,6,6,5.7,0.0
2020-06-10,21,5,5,0.7,0.0
2020-06-11,21,13,13,2.0,0.0
2020-06-12,13,10,10,24.4,0.0
2020-06-13,15,10,10,1.7,0.0
2020-06-14,14,9,9,2.6,0.0
2020-06-15,11,9,9,7.7,0.0
2020-06-16,17,8,8,0.8,0.0
2020-06-17,20,8,8,0.0,0.0
2020-06-18,22,10,10,0.0,0.0
2020-06-19,23,12,12,0.1,0.0
2020-06-20,18,15,15,13.5,0.0
2020-06-21,19,12,12,3.1,0.0
2020-06-22,23,10,10,0.0,0.0
2020-06-23,24,13,13,0.0,0.0
2020-06-24,21,13,13,5.4,0.0
2020-06-25,25,13,13,0.0,0.0
2020-06-26,20,13,13,0.9,0.0
2020-06-27,14,12,12,1.5,0.0
2020-06-28,22,10,10,0.1,0.0
2020-06-29,23,13,13,0.0,0.0
2020-06-30,13,10,10,2.9,0.0
2020-07-01,13,12,12,10.1,0.0
2020-07-02,15,12,12,6.1,0.0
2020-07-03,18,10,10,1.0,0.0
2020-07-04,21,8,8,0.1,0.0
2020-07-05,22,10,10,0.0,0.0
2020-07-06,20,11,11,0.0,0.0
2020-07-07,18,11,11,0.5,0.0
2020-07-08,20,11,11,0.0,0.0
2020-07-09,17,12,12,6.5,0.0
2020-07-10,22,12,12,1.0,0.0
2020-07-11,21,12,12,0.1,0.0
2020-07-12,19,11,11,2.4,0.0
2020-07-13,21,9,9,0.0,0.0
2020-07-14,22,11,11,0.0,0.0
2020-07-15,23,12,12,0.0,0.0
2020-07-16,20,14,14,0.0,0.0
2020-07-17,20,13,13,0.6,0.0
2020-07-18,23,11,11,0.0,0.0
2020-07-19,24,12,12,0.0,0.0
2020-07-20,28,15,15,0.0,0.0
2020-07-21,25,15,15,0.0,0.0
2020-07-22,22,14,14,0.0,0.0
2020-07-23,17,13,13,1.0,0.0
2020-07-24,18,12,12,1.1,0.0
2020-07-25,23,10,10,0.0,0.0
2020-07-26,29,14,14,0.0,0.0
2020-07-27,31,18,18,0.0,0.0
2020-07-28,23,16,16,0.0,0.0
2020-07-29,28,13,13,0.0,0.0
2020-07-30,25,14,14,0.4,0.0
2020-07-31,25,18,18,1.5,0.0
2020-08-01,25,15,15,0.0,0.0
2020-08-02,25,15,15,0.0,0.0
2020-08-03,24,15,15,0.1,0.0
2020-08-04,26,14,14,0.0,0.0
2020-08-05,24,15,15,0.0,0.0
2020-08-06,19,15,15,9.6,0.0
2020-08-07,20,13,13,0.9,0.0
2020-08-08,20,13,13,4.3,0.0
2020-08-09,23,10,10,0.0,0.0
2020-08-10,23,12,12,0.0,0.0
2020-08-11,19,12,12,0.1,0.0
2020-08-12,19,9,9,0.1,0.0
2020-08-13,20,10,10,0.0,0.0
2020-08-14,22,9,9,0.0,0.0
2020-08-15,29,13,13,0.0,0.0
2020-08-16,33,18,18,0.0,0.0
2020-08-17,29,18,18,0.1,0.0
2020-08-18,24,18,18,0.0,0.0
2020-08-19,24,14,14,0.0,0.0
2020-08-20,25,16,16,1.5,0.0
2020-08-21,20,15,15,17.6,0.0
2020-08-22,21,9,9,8.9,0.0
2020-08-23,22,11,11,0.0,0.0
2020-08-24,22,12,12,0.0,0.0
2020-08-25,23,12,12,0.0,0.0
2020-08-26,22,12,12,0.0,0.0
2020-08-27,22,11,11,0.0,0.0
2020-08-28,23,12,12,0.0,0.0
2020-08-29,19,11,11,0.0,0.0
2020-08-30,19,10,10,0.2,0.0
2020-08-31,21,12,12,0.0,0.0
2020-09-01,23,12,12,0.0,0.0
2020-09-02,22,13,13,0.0,0.0
2020-09-03,26,14,14,0.0,0.0
2020-09-04,28,15,15,0.0,0.0
2020-09-05,22,13,13,0.0,0.0
2020-09-06,24,14,14,0.0,0.0
2020-09-07,27,14,14,0.0,0.0
2020-09-08,27,13,13,0.0,0.0
2020-09-09,31,16,16,0.0,0.0
2020-09-10,31,19,19,0.0,0.0
2020-09-11,27,17,17,0.0,0.0
2020-09-12,26,15,15,0.0,0.0
2020-09-13,21,12,12,0.0,0.0
2020-09-14,22,12,12,0.0,0.0
2020-09-15,26,15,15,0.0,0.0
2020-09-16,28,16,16,0.0,0.0
2020-09-17,26,16,16,0.9,0.0
2020-09-18,17,14,14,3.7,0.0
2020-09-19,15,14,14,7.2,0.0
2020-09-20,19,13,13,4.1,0.0
2020-09-21,20,11,11,0.0,0.0
2020-09-22,21,12,12,1.3,0.0
2020-09-23,14,13,13,34.1,0.0
2020-09-24,15,6,6,41.3,0.0
2020-09-25,15,10,10,30.0,0.0
2020-09-26,13,9,9,11.3,0.0
2020-09-27,19,8,8,0.4,0.0
2020-09-28,23,10,10,0.0,0.0
2020-09-29,26,14,14,0.0,0.0
2020-09-30,28,15,15,0.0,0.0
2020-10-01,24,14,14,0.0,0.0
2020-10-02,25,14,14,0.0,0.0
2020-10-03,24,14,14,0.0,0.0
2020-10-04,18,12,12,0.2,0.0
2020-10-05,19,14,14,0.3,0.0
2020-10-06,21,11,11,0.0,0.0
2020-10-07,20,12,12,0.0,0.0
2020-10-08,18,12,12,0.3,0.0
2020-10-09,14,11,11,22.6,0.0
2020-10-10,13,9,9,71.7,0.0
2020-10-11,12,7,7,17.2,0.0
2020-10-12,13,8,8,6.5,0.0
2020-10-13,10,7,7,21.9,0.0
2020-10-14,12,7,7,2.7,0.0
2020-10-15,14,6,6,0.0,0.0
2020-10-16,11,8,8,10.7,0.0
2020-10-17,9,6,6,0.2,0.0
2020-10-18,11,8,8,12.2,0.0
2020-10-19,13,10,10,3.0,0.0
2020-10-20,11,6,6,6.2,0.0
2020-10-21,11,5,5,8.8,0.0
2020-10-22,10,2,2,0.0,0.0
2020-10-23,5,3,3,14.2,0.0
2020-10-24,7,0,0,0.0,0.0
2020-10-25,7,-3,-3,0.0,0.0
2020-10-26,9,0,0,0.0,0.0
2020-10-27,10,2,2,0.0,0.0
2020-10-28,12,4,4,0.7,0.0
2020-10-29,13,9,9,1.1,0.0
2020-10-30,11,8,8,7.3,0.0
2020-10-31,11,4,4,0.0,0.0
2020-11-01,15,5,5,0.0,0.0
2020-11-02,14,4,4,0.0,0.0
2020-11-03,10,6,6,58.0,0.0
2020-11-04,14,6,6,35.4,0.0
2020-11-05,11,6,6,20.6,0.0
2020-11-06,11,3,3,0.0,0.0
2020-11-07,8,2,2,0.0,0.0
2020-11-08,7,1,1,0.0,0.0
2020-11-09,6,0,0,0.8,0.2
2020-11-10,3,1,1,3.9,0.0
2020-11-11,4,-1,-1,0.1,0.0
2020-11-12,4,0,0,4.4,0.0
2020-11-13,6,1,1,31.4,0.0
2020-11-14,6,2,2,1.9,0.0
2020-11-15,7,2,2,19.0,0.0
2020-11-16,6,3,3,11.2,0.0
2020-11-17,10,2,2,12.5,0.0
2020-11-18,7,5,5,49.1,0.0
2020-11-19,6,0,0,12.2,0.0
2020-11-20,8,4,4,1.9,0.0
2020-11-21,9,2,2,0.7,0.0
2020-11-22,6,2,2,0.5,0.0
2020-11-23,7,5,5,13.6,0.0
2020-11-24,8,4,4,10.5,0.0
2020-11-25,6,4,4,12.8,0.0
2020-11-26,6,3,3,1.0,0.0
2020-11-27,8,6,6,1.4,0.0
2020-11-28,8,4,4,4.8,0.0
2020-11-29,7,2,2,0.1,0.0
2020-11-30,7,4,4,16.4,0.0
2020-12-01,8,4,4,0.1,0.0
2020-12-02,9,2,2,0.0,0.0
2020-12-03,7,-1,-1,0.0,0.0
2020-12-04,10,0,0,0.0,0.0
2020-12-05,11,4,4,0.0,0.0
2020-12-06,9,2,2,14.1,0.0
2020-12-07,8,3,3,3.9,0.0
2020-12-08,10,1,1,27.9,0.0
2020-12-09,8,5,5,4.7,0.0
2020-12-10,6,2,2,0.0,0.0
2020-12-11,6,1,1,11.8,0.0
2020-12-12,5,1,1,0.0,0.0
2020-12-13,3,-2,-2,9.8,0.0
2020-12-14,6,-3,-3,6.4,0.0
2020-12-15,7,4,4,16.0,0.0
2020-12-16,7,3,3,8.6,0.0
2020-12-17,6,2,2,15.1,0.0
2020-12-18,7,3,3,16.9,0.0
2020-12-19,7,0,0,15.3,0.0
2020-12-20,7,3,3,6.6,0.0
2020-12-21,4,3,3,62.5,0.0
2020-12-22,3,-3,-3,0.6,0.0
2020-12-23,2,-3,-3,0.0,0.0
2020-12-24,4,-1,-1,0.0,0.0
2020-12-25,6,1,1,0.8,0.0
2020-12-26,5,1,1,39.5,0.0
2020-12-27,5,3,3,0.6,0.0
2020-12-28,5,1,1,0.0,0.0
2020-12-29,4,1,1,0.1,0.0
2020-12-30,6,3,3,64.2,0.0
2020-12-31,7,1,1,6.6,0.0
2021-01-01,8,3,3,26.9,0.0
2021-01-02,8,2,2,28.5,0.0
2021-01-03,7,1,1,17.4,0.0
2021-01-04,5,3,3,21.7,0.0
2021-01-05,6,2,2,9.0,0.0
2021-01-06,7,0,0,15.8,0.0
2021-01-07,6,2,2,0.2,0.0
2021-01-08,6,2,2,7.8,0.0
2021-01-09,6,1,1,0.4,0.0
2021-01-10,7,3,3,15.9,0.0
2021-01-11,9,4,4,16.8,0.0
2021-01-12,8,2,2,21.9,0.0
2021-01-13,7,3,3,17.3,0.0
2021-01-14,6,2,2,0.0,0.0
2021-01-15,8,4,4,4.8,0.0
2021-01-16,7,3,3,0.0,0.0
2021-01-17,8,2,2,10.6,0.0
2021-01-18,7,0,0,0.0,0.0
2021-01-19,7,2,2,0.1,0.0
2021-01-20,6,3,3,0.0,0.0
2021-01-21,5,1,1,0.0,0.0
2021-01-22,6,-2,-2,0.0,0.0
2021-01-23,5,-2,-2,0.0,0.0
2021-01-24,4,-3,-3,5.1,0.3
2021-01-25,5,-2,-2,3.4,0.9
2021-01-26,5,-1,-1,0.2,0.1
2021-01-27,3,0,0,2.1,1.7
2021-01-28,3,0,0,0.4,0.1
2021-01-29,5,-3,-3,0.0,0.0
2021-01-30,4,0,0,3.2,0.0
2021-01-31,6,1,1,15.4,0.0
2021-02-01,6,5,5,36.9,0.0
2021-02-02,7,3,3,29.5,0.0
2021-02-03,7,0,0,10.1,0.0
2021-02-04,5,0,0,10.2,0.0
2021-02-05,8,2,2,3.8,0.0
2021-02-06,8,5,5,8.6,0.0
2021-02-07,4,0,0,7.8,4.7
2021-02-08,0,-2,-2,2.6,2.0
2021-02-09,-3,-6,-6,2.1,1.5
2021-02-10,-4,-10,-10,0.0,0.0
2021-02-11,-7,-13,-13,0.0,0.0
2021-02-12,-5,-13,-13,0.0,0.0
2021-02-13,-2,-7,-7,0.8,0.2
2021-02-14,3,-4,-4,0.1,0.0
2021-02-15,1,-4,-4,8.9,4.8
2021-02-16,4,-2,-2,7.8,0.0
2021-02-17,5,0,0,1.3,0.3
2021-02-18,5,0,0,3.5,0.0
2021-02-19,6,0,0,12.4,0.0
2021-02-20,6,3,3,9.5,0.0
2021-02-21,8,3,3,27.0,0.0
2021-02-22,8,3,3,23.8,0.0
2021-02-23,7,1,1,1.6,0.0
2021-02-24,6,-1,-1,0.1,0.0
2021-02-25,5,1,1,25.3,5.4
2021-02-26,6,1,1,1.0,0.2
2021-02-27,5,-2,-2,0.1,0.0
2021-02-28,6,-1,-1,5.0,0.0
2021-03-01,12,4,4,0.6,0.0
2021-03-02,7,3,3,0.9,0.0
2021-03-03,11,1,1,0.0,0.0
2021-03-04,13,3,3,2.9,0.0
2021-03-05,9,7,7,18.3,0.0
2021-03-06,9,4,4,7.7,0.0
2021-03-07,5,3,3,15.4,0.0
2021-03-08,11,0,0,3.2,0.0
2021-03-09,10,2,2,0.9,0.0
2021-03-10,9,1,1,1.1,0.0
2021-03-11,10,0,0,0.0,0.0
2021-03-12,12,2,2,0.0,0.0
2021-03-13,14,3,3,0.0,0.0
2021-03-14,13,6,6,0.0,0.0
2021-03-15,5,4,4,2.9,0.0
2021-03-16,8,0,0,0.0,0.0
2021-03-17,12,1,1,0.0,0.0
2021-03-18,11,5,5,8.2,0.0
2021-03-19,9,4,4,5.5,0.0
2021-03-20,9,4,4,3.1,0.0
2021-03-21,5,3,3,14.0,0.0
2021-03-22,9,1,1,10.1,0.0
2021-03-23,9,1,1,1.0,0.0
2021-03-24,7,4,4,17.7,0.0
2021-03-25,10,5,5,1.4,0.0
2021-03-26,9,3,3,1.1,0.0
2021-03-27,10,4,4,1.2,0.0
2021-03-28,7,1,1,9.2,0.0
2021-03-29,8,0,0,0.0,0.0
2021-03-30,8,1,1,0.6,0.0
2021-03-31,13,1,1,0.0,0.0
2021-04-01,11,5,5,0.9,0.0
2021-04-02,7,3,3,5.6,0.0
2021-04-03,12,3,3,3.9,0.0
2021-04-04,8,3,3,24.1,0.0
2021-04-05,10,1,1,0.0,0.0
2021-04-06,8,2,2,0.4,0.0
2021-04-07,7,4,4,10.7,0.0
2021-04-08,9,3,3,6.3,0.0
2021-04-09,7,2,2,1.7,0.0
2021-04-10,8,2,2,2.6,0.2
2021-04-11,12,-1,-1,0.0,0.0
2021-04-12,14,1,1,0.0,0.0
2021-04-13,17,4,4,0.0,0.0
2021-04-14,18,5,5,0.0,0.0
2021-04-15,21,8,8,0.0,0.0
2021-04-16,24,11,11,0.0,0.0
2021-04-17,25,13,13,0.0,0.0
2021-04-18,23,12,12,0.0,0.0
2021-04-19,21,11,11,0.0,0.0
2021-04-20,20,11,11,0.1,0.0
2021-04-21,20,9,9,0.0,0.0
2021-04-22,15,8,8,0.0,0.0
2021-04-23,12,9,9,1.3,0.0
2021-04-24,8,6,6,8.7,0.0
2021-04-25,7,3,3,15.5,0.0
2021-04-26,11,6,6,4.0,0.0
2021-04-27,12,7,7,4.7,0.0
2021-04-28,12,8,8,0.1,0.0
2021-04-29,19,9,9,0.9,0.0
2021-04-30,13,10,10,2.5,0.0
2021-05-01,14,8,8,1.0,0.0
2021-05-02,14,5,5,0.1,0.0
2021-05-03,11,6,6,4.9,0.0
2021-05-04,13,7,7,1.5,0.0
2021-05-05,19,6,6,0.0,0.0
2021-05-06,17,9,9,3.0,0.0
2021-05-07,10,6,6,11.2,0.0
2021-05-08,10,7,7,2.7,0.0
2021-05-09,14,3,3,0.0,0.0
2021-05-10,15,5,5,0.1,0.0
2021-05-11,18,6,6,0.0,0.0
2021-05-12,19,9,9,0.0,0.0
2021-05-13,20,9,9,0.0,0.0
2021-05-14,20,9,9,0.0,0.0
2021-05-15,22,9,9,0.0,0.0
2021-05-16,19,10,10,0.0,0.0
2021-05-17,16,11,11,0.0,0.0
2021-05-18,12,7,7,18.7,0.0
2021-05-19,13,4,4,0.4,0.0
2021-05-20,17,4,4,0.0,0.0
2021-05-21,20,6,6,0.1,0.0
2021-05-22,18,7,7,0.0,0.0
2021-05-23,16,8,8,0.4,0.0
2021-05-24,12,10,10,3.8,0.0
2021-05-25,12,9,9,5.6,0.0
2021-05-26,16,10,10,0.1,0.0
2021-05-27,12,9,9,41.9,0.0
2021-05-28,14,8,8,13.2,0.0
2021-05-29,22,6,6,0.1,0.0
2021-05-30,21,9,9,0.0,0.0
2021-05-31,18,12,12,0.0,0.0
2021-06-01,27,13,13,0.0,0.0
2021-06-02,24,15,15,0.0,0.0
2021-06-03,22,14,14,0.0,0.0
2021-06-04,18,10,10,0.0,0.0
2021-06-05,15,11,11,9.0,0.0
2021-06-06,14,8,8,7.9,0.0
2021-06-07,15,8,8,5.1,0.0
2021-06-08,17,8,8,0.6,0.0
2021-06-09,17,8,8,0.7,0.0
2021-06-10,17,7,7,0.0,0.0
2021-06-11,13,10,10,0.5,0.0
2021-06-12,21,10,10,6.5,0.0
2021-06-13,17,12,12,4.3,0.0
2021-06-14,21,13,13,4.0,0.0
2021-06-15,18,11,11,9.8,0.0
2021-06-16,21,10,10,0.7,0.0
2021-06-17,24,10,10,0.0,0.0
2021-06-18,22,12,12,0.0,0.0
2021-06-19,22,11,11,0.0,0.0
2021-06-20,28,13,13,0.0,0.0
2021-06-21,28,15,15,0.0,0.0
2021-06-22,22,15,15,0.0,0.0
2021-06-23,23,13,13,0.0,0.0
2021-06-24,24,13,13,0.0,0.0
2021-06-25,31,16,16,0.0,0.0
2021-06-26,36,21,21,0.0,0.0
2021-06-27,38,22,22,0.0,0.0
2021-06-28,43,28,28,0.0,0.0
2021-06-29,29,22,22,0.0,0.0
2021-06-30,26,18,18,0.0,0.0
2021-07-01,27,17,17,0.0,0.0
2021-07-02,27,16,16,0.0,0.0
2021-07-03,27,15,15,0.0,0.0
2021-07-04,25,15,15,0.0,0.0
2021-07-05,25,14,14,0.0,0.0
2021-07-06,28,16,16,0.0,0.0
2021-07-07,22,15,15,0.0,0.0
2021-07-08,23,13,13,0.0,0.0
2021-07-09,28,13,13,0.0,0.0
2021-07-10,25,16,16,0.0,0.0
2021-07-11,25,13,13,0.0,0.0
2021-07-12,26,15,15,0.0,0.0
2021-07-13,28,15,15,0.0,0.0
2021-07-14,23,14,14,0.0,0.0
2021-07-15,19,12,12,0.0,0.0
2021-07-16,19,11,11,0.0,0.0
2021-07-17,24,15,15,0.0,0.0
2021-07-18,26,13,13,0.0,0.0
2021-07-19,25,13,13,0.0,0.0
2021-07-20,21,13,13,0.0,0.0
2021-07-21,20,14,14,0.0,0.0
2021-07-22,23,10,10,0.0,0.0
2021-07-23,24,11,11,0.0,0.0
2021-07-24,26,13,13,0.0,0.0
2021-07-25,27,15,15,0.0,0.0
2021-07-26,26,14,14,0.0,0.0
2021-07-27,25,15,15,0.0,0.0
2021-07-28,28,16,16,0.0,0.0
2021-07-29,30,15,15,0.0,0.0
2021-07-30,33,17,17,0.0,0.0
2021-07-31,30,19,19,0.1,0.0
2021-08-01,27,19,19,0.0,0.0
2021-08-02,30,18,18,0.0,0.0
2021-08-03,29,16,16,0.0,0.0
2021-08-04,30,17,17,0.0,0.0
2021-08-05,25,16,16,0.0,0.0
2021-08-06,24,17,17,0.8,0.0
2021-08-07,14,8,8,4.7,0.0
2021-08-08,20,13,13,4.0,0.0
2021-08-09,24,12,12,0.0,0.0
2021-08-10,29,14,14,0.0,0.0
2021-08-11,31,17,17,0.0,0.0
2021-08-12,38,19,19,0.0,0.0
2021-08-13,32,21,21,0.0,0.0
2021-08-14,28,19,19,0.0,0.0
2021-08-15,27,19,19,0.0,0.0
2021-08-16,22,15,15,0.1,0.0
2021-08-17,20,12,12,2.3,0.0
2021-08-18,24,12,12,0.0,0.0
2021-08-19,23,13,13,0.0,0.0
2021-08-20,19,13,13,0.0,0.0
2021-08-21,21,12,12,0.1,0.0
2021-08-22,17,13,13,0.3,0.0
2021-08-23,23,9,9,0.0,0.0
2021-08-24,25,10,10,0.0,0.0
2021-08-25,22,12,12,0.0,0.0
2021-08-26,17,11,11,0.0,0.0
2021-08-27,17,12,12,1.6,0.0
2021-08-28,23,10,10,0.0,0.0
2021-08-29,24,10,10,0.0,0.0
2021-08-30,18,9,9,0.0,0.0
2021-08-31,19,7,7,0.0,0.0
2021-09-01,21,7,7,0.0,0.0
2021-09-02,24,9,9,0.0,0.0
2021-09-03,25,11,11,0.0,0.0
2021-09-04,23,13,13,2.0,0.0
2021-09-05,22,14,14,0.5,0.0
2021-09-06,25,11,11,0.0,0.0
2021-09-07,32,12,12,0.0,0.0
2021-09-08,22,14,14,0.0,0.0
2021-09-09,16,14,14,0.8,0.0
2021-09-10,21,12,12,0.0,0.0
2021-09-11,21,13,13,0.0,0.0
2021-09-12,21,11,11,0.3,0.0
2021-09-13,20,8,8,0.0,0.0
2021-09-14,14,9,9,0.4,0.0
2021-09-15,17,11,11,0.2,0.0
2021-09-16,19,6,6,0.0,0.0
2021-09-17,9,8,8,8.6,0.0
2021-09-18,15,10,10,10.0,0.0
2021-09-19,15,10,10,2.3,0.0
2021-09-20,17,9,9,0.4,0.0
2021-09-21,21,8,8,0.0,0.0
2021-09-22,20,11,11,0.0,0.0
2021-09-23,20,11,11,0.0,0.0
2021-09-24,24,10,10,0.0,0.0
2021-09-25,18,10,10,0.0,0.0
2021-09-26,12,9,9,0.9,0.0
2021-09-27,14,9,9,6.8,0.0
2021-09-28,11,8,8,4.2,0.0
2021-09-29,15,7,7,0.1,0.0
2021-09-30,16,9,9,14.3,0.0
2021-10-01,16,7,7,0.3,0.0
2021-10-02,16,7,7,0.0,0.0
2021-10-03,17,8,8,0.0,0.0
2021-10-04,15,7,7,0.0,0.0
2021-10-05,10,7,7,0.4,0.0
2021-10-06,14,6,6,1.0,0.0
2021-10-07,14,6,6,0.0,0.0
2021-10-08,14,4,4,0.0,0.0
2021-10-09,10,6,6,2.9,0.0
2021-10-10,11,5,5,5.1,0.0
2021-10-11,11,4,4,0.0,0.0
2021-10-12,11,3,3,0.1,0.0
2021-10-13,8,5,5,2.3,0.0
2021-10-14,8,5,5,0.5,0.0
2021-10-15,10,7,7,3.9,0.0
2021-10-16,10,9,9,10.8,0.0
2021-10-17,9,7,7,9.6,0.0
2021-10-18,10,7,7,0.1,0.0
2021-10-19,17,5,5,0.0,0.0
2021-10-20,13,9,9,1.0,0.0
2021-10-21,17,7,7,0.0,0.0
2021-10-22,13,9,9,8.7,0.0
2021-10-23,10,7,7,6.1,0.0
2021-10-24,12,6,6,3.4,0.0
2021-10-25,10,6,6,0.5,0.0
2021-10-26,11,8,8,5.7,0.0
2021-10-27,10,7,7,2.2,0.0
2021-10-28,7,6,6,1.8,0.0
2021-10-29,9,3,3,0.1,0.0
2021-10-30,12,1,1,0.0,0.0
2021-10-31,13,1,1,0.0,0.0
2021-11-01,9,2,2,0.0,0.0
2021-11-02,15,6,6,0.0,0.0
2021-11-03,15,9,9,1.2,0.0
2021-11-04,14,9,9,4.8,0.0
2021-11-05,8,4,4,4.7,0.0
2021-11-06,7,3,3,6.2,0.0
2021-11-07,6,3,3,2.2,0.0
2021-11-08,6,4,4,4.6,0.0
2021-11-09,7,3,3,7.9,0.0
2021-11-10,8,3,3,1.1,0.0
2021-11-11,8,3,3,3.4,0.0
2021-11-12,12,7,7,10.9,0.0
2021-11-13,10,5,5,0.9,0.0
2021-11-14,13,5,5,21.3,0.0
2021-11-15,9,5,5,19.9,0.0
2021-11-16,8,2,2,0.3,0.0
2021-11-17,6,-1,-1,0.0,0.0
2021-11-18,4,1,1,2.3,0.0
2021-11-19,5,3,3,0.0,0.0
2021-11-20,6,1,1,0.0,0.0
2021-11-21,8,3,3,0.0,0.0
2021-11-22,6,1,1,0.0,0.0
2021-11-23,7,4,4,3.5,0.0
2021-11-24,7,3,3,0.2,0.0
2021-11-25,6,4,4,7.7,0.0
2021-11-26,11,6,6,5.7,0.0
2021-11-27,11,9,9,12.1,0.0
2021-11-28,12,10,10,5.6,0.0
2021-11-29,12,8,8,3.7,0.0
2021-11-30,9,8,8,10.1,0.0
